,location_population,friends_number,sex,education,dob,daily_commute,In relationship,Married,Married with kids,Single,Mastercard,Revolut,Visa,Gym,Squash,Bodybuilding,Rowing,Cardio,Weightlifting,Badminton,Crossfit,Fitness,Stretching,Power bike,Kettleballs
2016,403883,185,0.0,4.0,48.0,59.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,21237,196,1.0,3.0,31.0,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,1764615,143,0.0,5.0,38.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019,1764615,42,1.0,4.0,50.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,17381,462,1.0,6.0,45.0,23.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,44397,253,1.0,2.0,52.0,40.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,173070,144,1.0,4.0,54.0,71.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2025,767348,188,0.0,3.0,57.0,67.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2026,6590,115,0.0,4.0,33.0,54.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2027,10784,0,0.0,3.0,44.0,19.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2028,6590,260,1.0,4.0,31.0,75.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2029,297288,330,1.0,4.0,50.0,41.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2030,38553,227,1.0,4.0,44.0,49.55,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2031,214566,166,0.0,2.0,45.0,22.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2032,174349,216,0.0,5.0,43.69859813084112,46.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2033,16600,156,0.0,3.0,48.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2034,18886,42,0.0,4.0,54.0,53.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2035,128140,165,1.0,4.0,58.0,49.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2036,14190,292,1.0,3.0,45.29807692307692,85.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2037,3065,226,1.0,4.0,23.0,84.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2038,5866,188,1.0,3.0,65.0,25.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,403883,163,0.0,5.0,32.0,32.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,27781,0,1.0,4.0,58.0,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2041,13793,185,1.0,4.0,50.0,72.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,2899,165,1.0,6.0,36.0,58.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2044,64354,264,1.0,5.0,42.0,24.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2045,9243,212,0.0,5.0,36.0,91.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2046,14084,204,1.0,6.0,34.0,74.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2047,40399,277,1.0,3.0,51.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,202562,224,0.0,2.0,53.0,48.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2050,174349,230,0.0,4.0,45.0,50.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2051,690422,297,1.0,1.0,46.14666666666667,41.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2052,168394,189,1.0,2.0,24.0,37.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2053,3380,21,1.0,2.0,42.0,59.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,25533,162,0.0,2.0,45.0,14.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2055,6106,4,1.0,5.0,56.0,98.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,57343,372,1.0,3.0,25.0,96.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,5677,169,1.0,3.0,32.0,26.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2058,690422,254,1.0,2.0,61.0,55.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,767348,92,0.0,4.0,66.0,95.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,74647,139,1.0,5.0,25.0,49.454054054054055,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2062,95629,208,0.0,3.0,58.0,58.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,2238,317,0.0,4.0,45.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,38553,34,1.0,4.0,51.0,67.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2065,638586,196,1.0,4.0,24.0,90.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2066,30279,261,0.0,3.0,56.0,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2067,1764615,401,1.0,6.0,50.0,94.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2069,403883,211,0.0,4.0,42.0,74.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2070,1764615,196,0.0,6.0,39.0,28.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2071,18441,148,0.0,3.0,24.0,96.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2072,204013,297,1.0,3.0,24.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,47660,159,1.0,5.0,50.0,29.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2076,24368,98,1.0,4.0,45.29807692307692,48.4750830564784,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2077,18013,157,0.0,4.0,43.69859813084112,51.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2079,538633,55,0.0,6.0,23.0,42.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2081,62243,159,1.0,4.0,49.0,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2082,68195,189,1.0,3.0,29.0,68.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2083,121121,186,0.0,1.0,36.0,9.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2085,5296,127,0.0,4.0,65.0,62.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2086,28704,372,1.0,4.0,52.0,19.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,48114,382,1.0,5.0,74.0,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2088,30270,237,0.0,2.0,45.26573426573427,56.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2089,60628,118,1.0,3.0,44.0,52.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,202562,245,1.0,4.0,56.0,92.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2091,174349,338,1.0,2.0,39.0,37.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2092,297288,325,1.0,4.0,55.0,37.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2093,14595,386,1.0,4.0,38.0,46.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2094,189662,153,0.0,6.0,45.0,55.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2095,67523,190,0.0,3.0,42.0,1.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2096,538633,305,0.0,3.0,43.69859813084112,27.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,690422,297,1.0,5.0,40.0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,403883,215,0.0,4.0,63.0,90.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,1764615,344,0.0,4.0,43.566502463054185,20.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2100,202562,176,1.0,4.0,62.0,19.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2101,49513,20,0.0,5.0,49.0,3.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2102,30468,101,0.0,1.0,54.0,85.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2103,189662,286,1.0,5.0,36.0,42.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2104,690422,226,0.0,5.0,46.0,11.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2106,214566,109,1.0,2.0,56.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2107,1764615,229,0.0,1.0,31.0,27.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2108,296262,240,1.0,3.0,36.0,93.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2109,189662,249,0.0,4.0,47.0,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2110,74834,92,0.0,3.0,32.0,54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,204013,174,1.0,2.0,45.29807692307692,83.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2114,100324,131,0.0,4.0,29.0,83.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2115,1764615,291,0.0,6.0,37.0,97.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2116,27193,265,1.0,4.0,80.0,9.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2117,16398,277,1.0,4.0,46.14666666666667,49.55,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2118,767348,245,1.0,3.0,52.0,95.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2119,6666,125,1.0,4.0,54.0,23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2120,40292,186,0.0,4.0,42.0,80.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2122,1764615,304,0.0,3.0,43.69859813084112,31.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2123,538633,56,1.0,4.0,47.0,25.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2125,24368,27,0.0,4.0,52.0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2126,1764615,229,0.0,2.0,43.69859813084112,48.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2127,61523,275,1.0,4.0,43.0,68.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,5913,248,0.0,3.0,43.566502463054185,49.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2130,22049,242,1.0,6.0,38.0,47.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2131,18341,197,1.0,3.0,49.0,78.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2132,36790,0,1.0,4.0,45.29807692307692,40.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2133,72364,145,1.0,6.0,24.0,77.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2134,638586,296,0.0,4.0,42.0,43.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2135,1764615,341,1.0,4.0,45.29807692307692,48.4750830564784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,46600,221,0.0,4.0,48.0,83.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2138,638586,266,1.0,4.0,53.0,83.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,4302,227,0.0,5.0,50.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,38594,231,1.0,4.0,45.0,50.70429252782194,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,72892,340,0.0,2.0,27.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2142,120895,194,1.0,2.0,52.0,63.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2143,538633,243,0.0,4.0,33.0,74.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2144,690422,291,1.0,4.0,53.0,26.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2145,202562,137,1.0,4.0,45.672,87.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2146,128140,182,1.0,2.0,30.0,48.4750830564784,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2148,1764615,178,0.0,4.0,23.0,58.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2149,77653,353,1.0,1.0,37.0,44.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2150,12534,299,1.0,3.0,37.0,35.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2151,3342,192,0.0,4.0,52.0,80.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2154,17437,281,1.0,4.0,58.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2155,297288,142,0.0,3.0,60.0,9.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2156,39937,0,1.0,2.0,56.0,95.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,690422,159,1.0,2.0,47.0,46.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2158,128211,222,1.0,1.0,33.0,67.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2159,538633,324,0.0,5.0,48.0,99.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2160,638586,134,1.0,5.0,55.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,101625,419,0.0,4.0,43.566502463054185,99.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2162,464254,250,1.0,1.0,56.0,74.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2164,690422,0,1.0,3.0,32.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2165,63092,246,1.0,5.0,51.0,70.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2166,29109,419,1.0,2.0,57.0,49.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2168,12507,218,1.0,4.0,48.0,85.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2169,34876,143,0.0,6.0,52.0,45.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2170,63333,196,1.0,4.0,39.0,61.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,7530,235,1.0,4.0,47.0,54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,27781,200,1.0,3.0,55.0,78.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2173,690422,202,0.0,5.0,40.0,68.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2174,10299,272,1.0,6.0,35.0,49.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,2607,68,1.0,6.0,43.0,61.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2177,339850,291,1.0,3.0,33.0,16.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2178,224376,0,0.0,2.0,33.0,56.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2179,60257,323,0.0,4.0,50.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2180,1764615,264,1.0,4.0,36.0,49.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2182,15689,60,0.0,2.0,44.0,28.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2183,22390,341,0.0,3.0,41.0,49.67351598173516,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2184,20488,248,0.0,4.0,53.0,59.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,638586,87,0.0,5.0,54.0,84.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,7793,142,1.0,5.0,46.14666666666667,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,3681,253,1.0,4.0,50.0,48.4750830564784,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2188,63092,224,0.0,4.0,45.26573426573427,83.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2189,16092,261,1.0,5.0,39.0,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2190,4557,141,1.0,4.0,36.0,94.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2191,68195,177,1.0,4.0,26.0,82.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2192,27311,137,1.0,4.0,43.0,11.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2194,121121,203,1.0,3.0,69.0,80.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,33132,312,0.0,3.0,23.0,26.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2196,538633,428,1.0,4.0,32.0,75.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2197,403883,119,1.0,1.0,58.0,75.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2198,224376,222,1.0,5.0,73.0,93.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2199,1764615,117,1.0,4.0,42.0,56.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2200,171505,127,1.0,3.0,39.0,38.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2201,1764615,291,1.0,5.0,24.0,95.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2203,30955,265,0.0,3.0,70.0,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2204,44873,386,1.0,5.0,46.0,19.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,196804,133,1.0,3.0,42.0,95.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2206,61262,230,0.0,5.0,54.0,54.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2207,168394,165,1.0,5.0,27.0,54.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2208,18331,243,0.0,4.0,52.0,55.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2209,80072,348,1.0,3.0,44.38461538461539,78.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2211,64197,167,1.0,5.0,69.0,58.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2212,7293,206,0.0,4.0,41.0,38.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2213,44303,253,0.0,3.0,61.0,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2214,202562,203,1.0,5.0,37.0,61.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,3749,165,1.0,3.0,60.0,43.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,121121,324,0.0,4.0,32.0,77.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2217,1764615,174,1.0,5.0,49.0,74.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,18441,189,1.0,3.0,24.0,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2220,44303,223,0.0,3.0,33.0,39.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2221,4147,349,1.0,6.0,36.0,50.70429252782194,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2222,101625,208,0.0,5.0,59.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,15709,192,1.0,2.0,47.0,87.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2224,297288,299,1.0,4.0,36.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2225,95629,291,0.0,3.0,36.0,44.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,107670,190,1.0,4.0,42.0,95.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2227,11074,153,1.0,6.0,42.0,17.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,4365,99,1.0,2.0,60.0,98.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2229,214566,202,0.0,5.0,55.0,45.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2230,35770,343,0.0,4.0,24.0,49.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2232,171505,78,0.0,4.0,28.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2233,538633,163,1.0,5.0,35.0,30.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2234,1764615,96,1.0,4.0,43.0,23.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2236,767348,55,1.0,5.0,33.0,36.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,18851,188,1.0,5.0,30.0,49.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2238,2362,141,1.0,5.0,45.29807692307692,68.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,139819,144,0.0,3.0,37.0,49.32786885245902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2241,767348,161,1.0,6.0,57.0,13.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2243,3994,28,1.0,4.0,25.0,42.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2244,7724,57,0.0,2.0,38.0,73.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,638586,133,1.0,5.0,42.0,62.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2246,139819,103,0.0,4.0,38.0,42.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2247,767348,312,1.0,5.0,54.0,59.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,47660,221,0.0,3.0,53.0,94.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2249,49908,167,0.0,4.0,31.0,93.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2250,189662,223,0.0,4.0,53.0,74.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,15783,186,1.0,3.0,35.0,32.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2254,27311,429,1.0,3.0,23.0,40.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2255,464254,142,1.0,3.0,47.0,29.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2256,35770,190,0.0,1.0,23.0,49.67351598173516,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2257,339850,318,1.0,5.0,39.0,63.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2258,13994,194,0.0,4.0,35.0,27.0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
2259,63238,168,1.0,4.0,32.0,92.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2261,8478,390,0.0,2.0,53.0,82.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2262,109021,293,0.0,4.0,60.0,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2265,113621,181,1.0,5.0,74.0,59.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2266,25102,343,0.0,2.0,24.0,43.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2267,128211,203,1.0,5.0,74.0,26.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2268,74834,192,1.0,4.0,41.0,48.4750830564784,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2269,14702,131,0.0,4.0,50.0,90.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2270,89590,208,1.0,5.0,53.0,83.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2272,23162,229,0.0,2.0,57.0,42.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2273,1764615,210,1.0,1.0,53.0,88.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2274,3982,234,0.0,3.0,60.0,63.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2275,22732,196,1.0,4.0,41.0,46.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
